,Hex,Red,Green,Blue,Hue,Saturation,Value,Label
237,#965A3E,0.5882352941176471,0.3529411764705882,0.24313725490196078,0.9727592877996585,0.5866666666666667,0.5882352941176471,17
238,#6F4E37,0.43529411764705883,0.3058823529411765,0.21568627450980393,0.953153893518325,0.5045045045045045,0.43529411764705883,111
239,#C4D8E2,0.7686274509803921,0.8470588235294118,0.8862745098039215,0.030153689607045786,0.1327433628318583,0.8862745098039215,100
240,#F88379,0.9725490196078431,0.5137254901960784,0.4745098039215686,0.9980973490458728,0.5120967741935484,0.9725490196078431,92
241,#002E63,0.0,0.1803921568627451,0.38823529411764707,0.07597595192178697,1.0,0.3882352941176471,32
242,#8C92AC,0.5490196078431373,0.5725490196078431,0.6745098039215687,0.17197048550474636,0.186046511627907,0.6745098039215687,160
243,#B87333,0.7215686274509804,0.45098039215686275,0.2,0.9373098535696979,0.7228260869565216,0.7215686274509804,123
244,#DA8A67,0.8549019607843137,0.5411764705882353,0.403921568627451,0.9755282581475768,0.5275229357798165,0.8549019607843137,130
245,#AD6F69,0.6784313725490196,0.43529411764705883,0.4117647058823529,0.9980973490458728,0.393063583815029,0.6784313725490196,61
246,#CB6D51,0.796078431372549,0.42745098039215684,0.3176470588235294,0.9851478631379982,0.6009852216748769,0.7960784313725491,87
247,#996666,0.6,0.4,0.4,1.0,0.3333333333333333,0.6,136
248,#FF3800,1.0,0.2196078431372549,0.0,0.9871850323926177,1.0,1.0,55
249,#FF7F50,1.0,0.4980392156862745,0.3137254901960784,0.9806308479691594,0.6862745098039216,1.0,117
250,#F88379,0.9725490196078431,0.5137254901960784,0.4745098039215686,0.9980973490458728,0.5120967741935484,0.9725490196078431,92
251,#FF4040,1.0,0.25098039215686274,0.25098039215686274,1.0,0.7490196078431373,1.0,58
252,#FD7C6E,0.9921568627450981,0.48627450980392156,0.43137254901960786,0.9972609476841366,0.5652173913043478,0.9921568627450981,92
253,#893F45,0.5372549019607843,0.24705882352941178,0.27058823529411763,0.9980973490458728,0.5401459854014599,0.5372549019607843,64
254,#FBEC5D,0.984313725490196,0.9254901960784314,0.36470588235294116,0.7938926261462366,0.6294820717131475,0.984313725490196,51
255,#B31B1B,0.7019607843137254,0.10588235294117647,0.10588235294117647,1.0,0.8491620111731846,0.7019607843137254,26
256,#6495ED,0.39215686274509803,0.5843137254901961,0.9294117647058824,0.1114270192715146,0.5780590717299579,0.9294117647058824,52
257,#FFF8DC,1.0,0.9725490196078431,0.8627450980392157,0.8345653031794291,0.13725490196078427,1.0,53
258,#2E2D88,0.1803921568627451,0.1764705882352941,0.5333333333333333,0.2575951898768316,0.6691176470588235,0.5333333333333333,122
259,#FFF8E7,1.0,0.9725490196078431,0.9058823529411765,0.8656768508095852,0.09411764705882353,1.0,86
260,#81613C,0.5058823529411764,0.3803921568627451,0.23529411764705882,0.7347357813929454,0.5348837209302325,0.5058823529411764,17
261,#FFBCD9,1.0,0.7372549019607844,0.8509803921568627,0.9493970231495834,0.26274509803921564,1.0,141
262,#FFFDD0,1.0,0.9921568627450981,0.8156862745098039,0.7723195175075135,0.1843137254901961,1.0,53
263,#DC143C,0.8627450980392157,0.0784313725490196,0.23529411764705882,0.9890738003669028,0.9090909090909092,0.8627450980392157,102
264,#BE0032,0.7450980392156863,0.0,0.19607843137254902,0.9806308479691594,1.0,0.7450980392156863,67
265,#990000,0.6,0.0,0.0,1.0,1.0,0.6,110
266,#F5F5F5,0.9607843137254902,0.9607843137254902,0.9607843137254902,1.0,0.0,0.9607843137254902,86
267,#00FFFF,0.0,1.0,1.0,0.0,1.0,1.0,42
268,#4E82B4,0.3058823529411765,0.5098039215686274,0.7058823529411764,0.06269014643030207,0.5666666666666667,0.7058823529411765,78
269,#4682BF,0.27450980392156865,0.5098039215686274,0.7490196078431373,0.0669872981077807,0.6335078534031413,0.7490196078431373,78
270,#28589C,0.1568627450980392,0.34509803921568627,0.611764705882353,0.0904239778555041,0.7435897435897436,0.611764705882353,162
271,#188BC2,0.09411764705882353,0.5450980392156862,0.7607843137254902,0.027240712200341632,0.8762886597938144,0.7607843137254902,93
272,#00B7EB,0.0,0.7176470588235294,0.9215686274509803,0.012814967607382377,1.0,0.9215686274509804,8
273,#58427C,0.34509803921568627,0.2588235294117647,0.48627450980392156,0.4390653282974264,0.4677419354838709,0.48627450980392156,138
274,#FFD300,1.0,0.8274509803921568,0.0,0.8213938048432696,1.0,1.0,81
275,#F56FA1,0.9607843137254902,0.43529411764705883,0.6313725490196078,1.0,0.5469387755102041,0.9607843137254902,149
276,#FFFF31,1.0,1.0,0.19215686274509802,0.75,0.807843137254902,1.0,105
277,#F0E130,0.9411764705882353,0.8823529411764706,0.18823529411764706,0.786788218175523,0.8,0.9411764705882353,105
278,#00008B,0.0,0.0,0.5450980392156862,0.24999999999999978,1.0,0.5450980392156862,83
279,#666699,0.4,0.4,0.6,0.24999999999999978,0.3333333333333333,0.6,89
280,#654321,0.396078431372549,0.2627450980392157,0.12941176470588234,0.9330127018922194,0.6732673267326732,0.39607843137254906,23
281,#88654E,0.5333333333333333,0.396078431372549,0.3058823529411765,0.9567727288213004,0.42647058823529405,0.5333333333333333,17
282,#5D3954,0.36470588235294116,0.22352941176470587,0.32941176470588235,0.8535533905932737,0.3870967741935483,0.36470588235294116,173
283,#A40000,0.6431372549019607,0.0,0.0,1.0,1.0,0.6431372549019608,110
284,#08457E,0.03137254901960784,0.27058823529411763,0.49411764705882355,0.06269014643030207,0.9365079365079365,0.49411764705882355,118
285,#986960,0.596078431372549,0.4117647058823529,0.3764705882352941,0.9924038765061041,0.3684210526315789,0.596078431372549,136
286,#CD5B45,0.803921568627451,0.3568627450980392,0.27058823529411763,0.9924038765061041,0.6634146341463416,0.803921568627451,87
287,#008B8B,0.0,0.5450980392156862,0.5450980392156862,0.0,1.0,0.5450980392156862,167
288,#536878,0.3254901960784314,0.40784313725490196,0.47058823529411764,0.05060297685041654,0.3083333333333333,0.47058823529411764,124
289,#B8860B,0.7215686274509804,0.5254901960784314,0.043137254901960784,0.8656768508095852,0.940217391304348,0.7215686274509804,50
290,#A9A9A9,0.6627450980392157,0.6627450980392157,0.6627450980392157,1.0,0.0,0.6627450980392157,153
291,#013220,0.00392156862745098,0.19607843137254902,0.12549019607843137,0.03640807271660634,0.98,0.19607843137254904,96
292,#006400,0.0,0.39215686274509803,0.0,0.2500000000000001,1.0,0.3921568627450981,62
293,#1F262A,0.12156862745098039,0.14901960784313725,0.16470588235294117,0.03640807271660629,0.2619047619047619,0.16470588235294117,135
294,#00416A,0.0,0.2549019607843137,0.4156862745098039,0.03974757327377981,1.0,0.41568627450980394,32
295,#00147E,0.0,0.0784313725490196,0.49411764705882355,0.0006852326227130834,1.0,0.49411764705882355,83
296,#1A2421,0.10196078431372549,0.1411764705882353,0.12941176470588234,0.024471741852423234,0.2777777777777778,0.1411764705882353,135
297,#BDB76B,0.7411764705882353,0.7176470588235294,0.4196078431372549,0.7795964517353734,0.4338624338624339,0.7411764705882353,46
298,#483C32,0.2823529411764706,0.23529411764705882,0.19607843137254902,0.9455032620941839,0.3055555555555556,0.2823529411764706,63
299,#734F96,0.45098039215686275,0.30980392156862746,0.5882352941176471,0.4999999999999999,0.4733333333333334,0.5882352941176471,80
300,#534B4F,0.3254901960784314,0.29411764705882354,0.30980392156862746,0.9330127018922192,0.09638554216867469,0.3254901960784314,6
301,#543D37,0.32941176470588235,0.2392156862745098,0.21568627450980393,0.9890738003669028,0.3452380952380952,0.32941176470588235,63
302,#8B008B,0.5450980392156862,0.0,0.5450980392156862,0.75,1.0,0.5450980392156862,59
303,#A9A9A9,0.6627450980392157,0.6627450980392157,0.6627450980392157,1.0,0.0,0.6627450980392157,153
304,#003366,0.0,0.2,0.4,0.0669872981077807,1.0,0.4,32
305,#4A5D23,0.2901960784313725,0.36470588235294116,0.13725490196078433,0.5868240888334653,0.6236559139784946,0.36470588235294116,107
306,#556B2F,0.3333333333333333,0.4196078431372549,0.1843137254901961,0.5695865504800327,0.5607476635514018,0.4196078431372549,107
307,#FF8C00,1.0,0.5490196078431373,0.0,0.919335283972712,1.0,1.0,47
308,#9932CC,0.6,0.19607843137254902,0.8,0.586824088833465,0.7549019607843138,0.8,9
309,#779ECB,0.4666666666666667,0.6196078431372549,0.796078431372549,0.07597595192178697,0.4137931034482758,0.7960784313725491,21
310,#03C03C,0.011764705882352941,0.7529411764705882,0.23529411764705882,0.12842758726130293,0.984375,0.7529411764705882,101
311,#966FD6,0.5882352941176471,0.43529411764705883,0.8392156862745098,0.4390653282974264,0.4813084112149533,0.8392156862745098,0
312,#C23B22,0.7607843137254902,0.23137254901960785,0.13333333333333333,0.9938441702975689,0.8247422680412372,0.7607843137254902,125
313,#E75480,0.9058823529411765,0.32941176470588235,0.5019607843137255,0.9755282581475768,0.6363636363636364,0.9058823529411766,54
314,#003399,0.0,0.2,0.6,0.116977778440511,1.0,0.6,152
315,#4F3A3C,0.30980392156862746,0.22745098039215686,0.23529411764705882,0.9972609476841366,0.2658227848101266,0.30980392156862746,63
316,#301934,0.18823529411764706,0.09803921568627451,0.20392156862745098,0.6791839747726502,0.5192307692307693,0.20392156862745098,135
317,#872657,0.5294117647058824,0.14901960784313725,0.3411764705882353,0.9330127018922192,0.7185185185185184,0.5294117647058824,64
318,#8B0000,0.5450980392156862,0.0,0.0,1.0,1.0,0.5450980392156862,110
319,#E9967A,0.9137254901960784,0.5882352941176471,0.4784313725490196,0.9829629131445341,0.47639484978540775,0.9137254901960785,130
320,#560319,0.33725490196078434,0.011764705882352941,0.09803921568627451,0.9806308479691594,0.9651162790697675,0.33725490196078434,70
321,#8FBC8F,0.5607843137254902,0.7372549019607844,0.5607843137254902,0.2500000000000001,0.23936170212765961,0.7372549019607844,148
322,#3C1414,0.23529411764705882,0.0784313725490196,0.0784313725490196,1.0,0.6666666666666666,0.23529411764705882,116
323,#8CBED6,0.5490196078431373,0.7450980392156863,0.8392156862745098,0.027240712200341632,0.3457943925233645,0.8392156862745098,56
324,#483D8B,0.2823529411764706,0.2392156862745098,0.5450980392156862,0.31269670329204385,0.5611510791366905,0.5450980392156862,138
325,#2F4F4F,0.1843137254901961,0.30980392156862746,0.30980392156862746,0.0,0.40506329113924056,0.30980392156862746,6
326,#177245,0.09019607843137255,0.44705882352941173,0.27058823529411763,0.06698729810778065,0.7982456140350876,0.44705882352941184,177
327,#918151,0.5686274509803921,0.5058823529411764,0.3176470588235294,0.8535533905932737,0.44137931034482764,0.5686274509803921,179
328,#FFA812,1.0,0.6588235294117647,0.07058823529411765,0.8940053768033609,0.9294117647058824,1.0,143
329,#483C32,0.2823529411764706,0.23529411764705882,0.19607843137254902,0.9455032620941839,0.3055555555555556,0.2823529411764706,63
330,#CC4E5C,0.8,0.3058823529411765,0.3607843137254902,0.996273075820661,0.6176470588235294,0.8,87
331,#00CED1,0.0,0.807843137254902,0.8196078431372549,7.615242180436521e-05,1.0,0.8196078431372549,121
332,#D1BEA8,0.8196078431372549,0.7450980392156863,0.6588235294117647,0.9240240480782129,0.19617224880382775,0.8196078431372549,115
333,#9400D3,0.580392156862745,0.0,0.8274509803921568,0.6039558454088797,1.0,0.8274509803921568,90
334,#9B870C,0.6078431372549019,0.5294117647058824,0.047058823529411764,0.8078307376628291,0.9225806451612905,0.6078431372549019,50
335,#00703C,0.0,0.4392156862745098,0.23529411764705882,0.058526203570536506,1.0,0.4392156862745098,177
336,#555555,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,6
337,#D70A53,0.8431372549019608,0.0392156862745098,0.3254901960784314,0.9667902132486008,0.9534883720930233,0.8431372549019608,172
338,#40826D,0.25098039215686274,0.5098039215686274,0.42745098039215684,0.027240712200341577,0.5076923076923077,0.5098039215686274,2
339,#A9203E,0.6627450980392157,0.12549019607843137,0.24313725490196078,0.9871850323926176,0.8106508875739645,0.6627450980392157,91
340,#EF3038,0.9372549019607843,0.18823529411764706,0.2196078431372549,0.9993147673772869,0.799163179916318,0.9372549019607843,102
341,#E9692C,0.9137254901960784,0.4117647058823529,0.17254901960784313,0.9727592877996585,0.8111587982832619,0.9137254901960785,117
342,#DA3287,0.8549019607843137,0.19607843137254902,0.5294117647058824,0.9330127018922192,0.7706422018348624,0.8549019607843137,5
343,#FAD6A5,0.9803921568627451,0.8392156862745098,0.6470588235294118,0.909576022144496,0.3399999999999999,0.9803921568627451,3
344,#B94E48,0.7254901960784313,0.3058823529411765,0.2823529411764706,0.9993147673772869,0.6108108108108108,0.7254901960784313,146
345,#704241,0.4392156862745098,0.2588235294117647,0.2549019607843137,0.9999238475781956,0.41964285714285715,0.4392156862745098,111
346,#C154C1,0.7568627450980392,0.32941176470588235,0.7568627450980392,0.75,0.5647668393782384,0.7568627450980392,137
347,#056608,0.0196078431372549,0.4,0.03137254901960784,0.2350403678833976,0.9509803921568629,0.4,62
348,#0E7C61,0.054901960784313725,0.48627450980392156,0.3803921568627451,0.0170370868554659,0.8870967741935485,0.48627450980392156,104
349,#004B49,0.0,0.29411764705882354,0.28627450980392155,0.00030458649045211894,1.0,0.29411764705882354,13
350,#333366,0.2,0.2,0.4,0.24999999999999978,0.5,0.4,122
351,#F5C71A,0.9607843137254902,0.7803921568627451,0.10196078431372549,0.8409991800312493,0.8938775510204083,0.9607843137254902,4
352,#9955BB,0.6,0.3333333333333333,0.7333333333333333,0.586824088833465,0.5454545454545454,0.7333333333333333,145
353,#CC00CC,0.8,0.0,0.8,0.75,1.0,0.8,157
354,#820000,0.5098039215686274,0.0,0.0,1.0,1.0,0.5098039215686274,110
355,#D473D4,0.8313725490196078,0.45098039215686275,0.8313725490196078,0.75,0.45754716981132076,0.8313725490196079,68
356,#355E3B,0.20784313725490194,0.3686274509803922,0.23137254901960785,0.18533980447508136,0.4361702127659575,0.3686274509803922,107
357,#FFCBA4,1.0,0.796078431372549,0.6431372549019607,0.9493970231495835,0.35686274509803917,1.0,3
358,#FF1493,1.0,0.0784313725490196,0.5764705882352941,0.9240240480782129,0.9215686274509804,1.0,71
359,#A95C68,0.6627450980392157,0.3607843137254902,0.40784313725490196,0.9938441702975689,0.455621301775148,0.6627450980392157,136
360,#850101,0.5215686274509804,0.00392156862745098,0.00392156862745098,1.0,0.9924812030075189,0.5215686274509804,110
361,#843F5B,0.5176470588235293,0.24705882352941178,0.3568627450980392,0.9567727288213005,0.5227272727272727,0.5176470588235295,64
362,#FF9933,1.0,0.6,0.2,0.9330127018922194,0.8,1.0,65
363,#00BFFF,0.0,0.7490196078431373,1.0,0.017037086855465844,1.0,1.0,8
364,#4A646C,0.2901960784313725,0.39215686274509803,0.4235294117647059,0.014852136862001764,0.31481481481481477,0.4235294117647059,124
365,#556B2F,0.3333333333333333,0.4196078431372549,0.1843137254901961,0.5695865504800327,0.5607476635514018,0.4196078431372549,107
366,#7E5E60,0.49411764705882355,0.3686274509803922,0.3764705882352941,0.9987820251299121,0.25396825396825395,0.49411764705882355,136
367,#66424D,0.4,0.2588235294117647,0.30196078431372547,0.9755282581475768,0.3529411764705882,0.4,111
368,#330066,0.2,0.0,0.4,0.4999999999999999,1.0,0.4,27
369,#BA8759,0.7294117647058823,0.5294117647058824,0.34901960784313724,0.9414737964294635,0.521505376344086,0.7294117647058823,61
370,#1560BD,0.08235294117647059,0.3764705882352941,0.7411764705882353,0.08066471602728797,0.8888888888888888,0.7411764705882353,31
371,#2243B6,0.13333333333333333,0.2627450980392157,0.7137254901960784,0.1590008199687507,0.8131868131868132,0.7137254901960784,11
372,#669999,0.4,0.6,0.6,0.0,0.3333333333333333,0.6,79
373,#C19A6B,0.7568627450980392,0.6039215686274509,0.4196078431372549,0.919335283972712,0.44559585492227977,0.7568627450980392,147
374,#EDC9AF,0.9294117647058824,0.788235294117647,0.6862745098039216,0.953153893518325,0.2616033755274262,0.9294117647058824,3
375,#EA3C53,0.9176470588235294,0.23529411764705882,0.3254901960784314,0.9951340343707851,0.7435897435897436,0.9176470588235295,58
376,#B9F2FF,0.7254901960784313,0.9490196078431372,1.0,0.009186408276168012,0.27450980392156865,1.0,7
377,#696969,0.4117647058823529,0.4117647058823529,0.4117647058823529,1.0,0.0,0.4117647058823529,29
378,#C53151,0.7725490196078432,0.19215686274509802,0.3176470588235294,0.9871850323926176,0.751269035532995,0.7725490196078433,60
379,#9B7653,0.6078431372549019,0.4627450980392157,0.3254901960784314,0.9373098535696979,0.46451612903225803,0.6078431372549019,179
380,#1E90FF,0.11764705882352941,0.5647058823529412,1.0,0.0669872981077807,0.8823529411764706,1.0,75
381,#D71868,0.8431372549019608,0.09411764705882353,0.40784313725490196,0.953153893518325,0.8883720930232558,0.8431372549019608,172
382,#85BB65,0.5215686274509804,0.7333333333333333,0.396078431372549,0.4304134495199673,0.4598930481283423,0.7333333333333333,151
383,#828E84,0.5098039215686274,0.5568627450980392,0.5176470588235293,0.17860619515673032,0.08450704225352122,0.5568627450980392,94
384,#664C28,0.4,0.2980392156862745,0.1568627450980392,0.909576022144496,0.607843137254902,0.4,23
385,#967117,0.5882352941176471,0.44313725490196076,0.09019607843137255,0.8656768508095852,0.8466666666666667,0.5882352941176471,50
386,#00009C,0.0,0.0,0.611764705882353,0.24999999999999978,1.0,0.611764705882353,83
387,#E5CCC9,0.8980392156862745,0.8,0.788235294117647,0.9972609476841366,0.12227074235807867,0.8980392156862746,69
388,#EFDFBB,0.9372549019607843,0.8745098039215686,0.7333333333333333,0.8715724127386971,0.21757322175732224,0.9372549019607843,171
389,#E1A95F,0.8823529411764706,0.6627450980392157,0.37254901960784315,0.9145187862775208,0.5777777777777777,0.8823529411764706,140
390,#555D50,0.3333333333333333,0.36470588235294116,0.3137254901960784,0.43906532829742634,0.1397849462365591,0.36470588235294116,6
391,#C2B280,0.7607843137254902,0.6980392156862745,0.5019607843137255,0.8535533905932737,0.34020618556701027,0.7607843137254902,76
392,#1B1B1B,0.10588235294117647,0.10588235294117647,0.10588235294117647,1.0,0.0,0.10588235294117647,135
393,#614051,0.3803921568627451,0.25098039215686274,0.3176470588235294,0.9285836503510561,0.34020618556701027,0.3803921568627451,173
394,#F0EAD6,0.9411764705882353,0.9176470588235294,0.8392156862745098,0.8473291852294986,0.10833333333333331,0.9411764705882353,53
395,#1034A6,0.06274509803921569,0.20392156862745098,0.6509803921568628,0.15267081477050137,0.9036144578313254,0.6509803921568628,48
396,#7DF9FF,0.49019607843137253,0.9764705882352941,1.0,0.0006852326227130834,0.5098039215686274,1.0,97
397,#FF003F,1.0,0.0,0.24705882352941178,0.9829629131445341,1.0,1.0,19
398,#00FFFF,0.0,1.0,1.0,0.0,1.0,1.0,42
399,#00FF00,0.0,1.0,0.0,0.2500000000000001,1.0,1.0,40
400,#6F00FF,0.43529411764705883,0.0,1.0,0.4651217631279372,1.0,1.0,99
401,#F4BBFF,0.9568627450980391,0.7333333333333333,1.0,0.6710100716628344,0.2666666666666667,1.0,165
402,#CCFF00,0.8,1.0,0.0,0.6545084971874737,1.0,1.0,34
403,#BF00FF,0.7490196078431373,0.0,1.0,0.6294095225512601,1.0,1.0,57
404,#3F00FF,0.24705882352941178,0.0,1.0,0.3705904774487397,1.0,1.0,44
405,#8F00FF,0.5607843137254902,0.0,1.0,0.5348782368720626,1.0,1.0,99
406,#FFFF33,1.0,1.0,0.2,0.75,0.8,1.0,105
407,#50C878,0.3137254901960784,0.7843137254901961,0.47058823529411764,0.11697777844051105,0.6,0.7843137254901962,39
408,#6C3082,0.4235294117647059,0.18823529411764706,0.5098039215686274,0.6209609477998337,0.6307692307692307,0.5098039215686274,49
409,#1B4D3E,0.10588235294117647,0.30196078431372547,0.24313725490196078,0.024471741852423234,0.6493506493506493,0.30196078431372547,13
410,#B48395,0.7058823529411764,0.5137254901960784,0.5843137254901961,0.9635919272833937,0.27222222222222237,0.7058823529411765,10
411,#AB4B52,0.6705882352941176,0.29411764705882354,0.32156862745098036,0.9987820251299121,0.5614035087719298,0.6705882352941176,146
412,#CC474B,0.8,0.2784313725490196,0.29411764705882354,0.9996954135095479,0.6519607843137256,0.8,60
413,#563C5C,0.33725490196078434,0.23529411764705882,0.3607843137254902,0.6627840772285781,0.34782608695652173,0.3607843137254902,173
414,#96C8A2,0.5882352941176471,0.7843137254901961,0.6352941176470588,0.15267081477050132,0.24999999999999997,0.7843137254901962,35
415,#44D7A8,0.26666666666666666,0.8431372549019608,0.6588235294117647,0.027240712200341577,0.6837209302325582,0.8431372549019608,127
416,#C19A6B,0.7568627450980392,0.6039215686274509,0.4196078431372549,0.919335283972712,0.44559585492227977,0.7568627450980392,147
417,#801818,0.5019607843137255,0.09411764705882353,0.09411764705882353,1.0,0.8125,0.5019607843137255,133
418,#B53389,0.7098039215686275,0.2,0.5372549019607843,0.883022221559489,0.718232044198895,0.7098039215686275,41
419,#DE5285,0.8705882352941177,0.32156862745098036,0.5215686274509804,0.9635919272833937,0.6306306306306306,0.8705882352941177,54
420,#F400A1,0.9568627450980391,0.0,0.6313725490196078,0.883022221559489,1.0,0.9568627450980393,28
421,#E5AA70,0.8980392156862745,0.6666666666666666,0.4392156862745098,0.9330127018922194,0.5109170305676856,0.8980392156862746,140
422,#4D5D53,0.30196078431372547,0.36470588235294116,0.3254901960784314,0.10068224497635353,0.1720430107526882,0.36470588235294116,6
423,#FDD5B1,0.9921568627450981,0.8352941176470589,0.6941176470588235,0.9414737964294635,0.3003952569169961,0.9921568627450981,3
424,#4F7942,0.30980392156862746,0.4745098039215686,0.2588235294117647,0.36218132209150045,0.4545454545454545,0.4745098039215686,85
425,#FF2800,1.0,0.1568627450980392,0.0,0.9938441702975689,1.0,1.0,109
426,#6C541E,0.4235294117647059,0.32941176470588235,0.11764705882352941,0.8715724127386971,0.7222222222222223,0.4235294117647059,23
427,#FF5470,1.0,0.32941176470588235,0.4392156862745098,0.9924038765061041,0.6705882352941177,1.0,24
428,#B22222,0.6980392156862745,0.13333333333333333,0.13333333333333333,1.0,0.8089887640449438,0.6980392156862745,91
429,#CE2029,0.807843137254902,0.12549019607843137,0.16078431372549018,0.9993147673772869,0.8446601941747572,0.807843137254902,125
430,#E25822,0.8862745098039215,0.34509803921568627,0.13333333333333333,0.9781523779815178,0.8495575221238939,0.8862745098039215,15
431,#FC8EAC,0.9882352941176471,0.5568627450980392,0.6745098039215687,0.9806308479691594,0.4365079365079365,0.9882352941176471,14
432,#6B4423,0.4196078431372549,0.26666666666666666,0.13725490196078433,0.9414737964294635,0.6728971962616822,0.4196078431372549,23
433,#F7E98E,0.9686274509803922,0.9137254901960784,0.5568627450980392,0.8078307376628291,0.42510121457489874,0.9686274509803922,16
434,#EEDC82,0.9333333333333333,0.8627450980392157,0.5098039215686274,0.8213938048432696,0.45378151260504207,0.9333333333333333,16
435,#A2006D,0.6352941176470588,0.0,0.42745098039215684,0.883022221559489,1.0,0.6352941176470588,161
436,#FFFAF0,1.0,0.9803921568627451,0.9411764705882353,0.883022221559489,0.05882352941176472,1.0,86
437,#FFBF00,1.0,0.7490196078431373,0.0,0.8535533905932737,1.0,1.0,4
438,#FF1493,1.0,0.0784313725490196,0.5764705882352941,0.9240240480782129,0.9215686274509804,1.0,71
439,#CCFF00,0.8,1.0,0.0,0.6545084971874737,1.0,1.0,34
440,#FF004F,1.0,0.0,0.30980392156862746,0.9727592877996585,1.0,1.0,19
441,#014421,0.00392156862745098,0.26666666666666666,0.12941176470588234,0.07141634964894389,0.9852941176470589,0.26666666666666666,96
442,#228B22,0.13333333333333333,0.5450980392156862,0.13333333333333333,0.2500000000000001,0.7553956834532375,0.5450980392156862,30
443,#A67B5B,0.6509803921568628,0.4823529411764706,0.3568627450980392,0.9493970231495835,0.4518072289156627,0.6509803921568628,61
444,#856D4D,0.5215686274509804,0.42745098039215684,0.30196078431372547,0.9145187862775208,0.42105263157894746,0.5215686274509804,17
445,#0072BB,0.0,0.44705882352941173,0.7333333333333333,0.03974757327377981,1.0,0.7333333333333333,31
446,#FD3F92,0.9921568627450981,0.24705882352941178,0.5725490196078431,0.9493970231495834,0.7509881422924902,0.9921568627450981,178
447,#86608E,0.5254901960784314,0.3764705882352941,0.5568627450980392,0.6710100716628344,0.32394366197183105,0.5568627450980392,80
448,#9EFD38,0.6196078431372549,0.9921568627450981,0.2196078431372549,0.5087262032186418,0.7786561264822135,0.9921568627450981,22
449,#D473D4,0.8313725490196078,0.45098039215686275,0.8313725490196078,0.75,0.45754716981132076,0.8313725490196079,68
450,#FD6C9E,0.9921568627450981,0.4235294117647059,0.6196078431372549,0.9667902132486008,0.5731225296442687,0.9921568627450981,149
451,#811453,0.5058823529411764,0.0784313725490196,0.3254901960784314,0.9095760221444957,0.8449612403100776,0.5058823529411764,95
452,#4E1609,0.3058823529411765,0.08627450980392157,0.03529411764705882,0.990813591723832,0.8846153846153847,0.3058823529411765,116
453,#C72C48,0.7803921568627451,0.17254901960784313,0.2823529411764706,0.990813591723832,0.7788944723618092,0.7803921568627452,60
454,#F64A8A,0.9647058823529412,0.2901960784313725,0.5411764705882353,0.9635919272833937,0.6991869918699187,0.9647058823529412,178
455,#77B5FE,0.4666666666666667,0.7098039215686275,0.996078431372549,0.07597595192178697,0.5314960629921259,0.996078431372549,97
456,#8806CE,0.5333333333333333,0.023529411764705882,0.807843137254902,0.5782172325201154,0.9708737864077671,0.807843137254902,90
457,#AC1E44,0.6745098039215687,0.11764705882352941,0.26666666666666666,0.9806308479691594,0.8255813953488372,0.6745098039215687,91
458,#A6E7FF,0.6509803921568628,0.9058823529411765,1.0,0.019369152030840553,0.34901960784313724,1.0,7
459,#E936A7,0.9137254901960784,0.21176470588235294,0.6549019607843137,0.894005376803361,0.7682403433476396,0.9137254901960785,178
460,#FF00FF,1.0,0.0,1.0,0.75,1.0,1.0,108
461,#C154C1,0.7568627450980392,0.32941176470588235,0.7568627450980392,0.75,0.5647668393782384,0.7568627450980392,137
462,#FF77FF,1.0,0.4666666666666667,1.0,0.75,0.5333333333333333,1.0,155
463,#CC397B,0.8,0.22352941176470587,0.4823529411764706,0.9455032620941839,0.7205882352941176,0.8,5
464,#C74375,0.7803921568627451,0.2627450980392157,0.4588235294117647,0.9602524267262201,0.6633165829145727,0.7803921568627452,5
465,#E48400,0.8941176470588235,0.5176470588235293,0.0,0.909576022144496,1.0,0.8941176470588237,47
466,#CC6666,0.8,0.4,0.4,1.0,0.5,0.8,87
467,#DCDCDC,0.8627450980392157,0.8627450980392157,0.8627450980392157,1.0,0.0,0.8627450980392157,69
468,#E49B0F,0.8941176470588235,0.6078431372549019,0.058823529411764705,0.8885729807284855,0.9342105263157895,0.8941176470588237,74
469,#996600,0.596078431372549,0.4,0.0,0.883022221559489,1.0,0.596078431372549,50
470,#FFDF46,1.0,0.8745098039215686,0.27450980392156865,0.8213938048432696,0.7254901960784313,1.0,51
471,#007F66,0.0,0.4980392156862745,0.4,0.010926199633097156,1.0,0.4980392156862745,104
472,#F8F8FF,0.9725490196078431,0.9725490196078431,1.0,0.24999999999999978,0.027450980392156876,1.0,86
473,#B05C52,0.6901960784313725,0.3607843137254902,0.32156862745098036,0.9972609476841366,0.5340909090909091,0.6901960784313725,146
474,#FE5A1D,0.996078431372549,0.3529411764705882,0.11372549019607843,0.9806308479691594,0.8858267716535433,0.996078431372549,55
475,#B06500,0.6901960784313725,0.396078431372549,0.0,0.9145187862775208,1.0,0.6901960784313725,1
476,#6082B6,0.3764705882352941,0.5098039215686274,0.7137254901960784,0.09549150281252627,0.47252747252747257,0.7137254901960784,139
477,#E6E8FA,0.9019607843137255,0.9098039215686274,0.9803921568627451,0.20610737385376338,0.07999999999999995,0.9803921568627451,20
478,#AB92B3,0.6705882352941176,0.5725490196078431,0.7019607843137254,0.6294095225512601,0.18435754189944134,0.7019607843137254,153
